"KINDPATENT","Patent office","KINDREGION","Reference region","REGIONS","Regions","TECHNO","Total patents and by technologies","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","BIOTECH","Biotechnology","2002","2002","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","BIOTECH","Biotechnology","2003","2003","NBR","Number","0","Units",,,0.7143,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","BIOTECH","Biotechnology","2004","2004","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","BIOTECH","Biotechnology","2005","2005","NBR","Number","0","Units",,,2.3333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","BIOTECH","Biotechnology","2006","2006","NBR","Number","0","Units",,,1,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","BIOTECH","Biotechnology","2007","2007","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","BIOTECH","Biotechnology","2008","2008","NBR","Number","0","Units",,,0.5333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","BIOTECH","Biotechnology","2009","2009","NBR","Number","0","Units",,,0.75,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","BIOTECH","Biotechnology","2010","2010","NBR","Number","0","Units",,,1,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","BIOTECH","Biotechnology","2011","2011","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","BIOTECH","Biotechnology","2012","2012","NBR","Number","0","Units",,,2.9345,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","ICT","ICT","1998","1998","NBR","Number","0","Units",,,0.8667,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","ICT","ICT","1999","1999","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","ICT","ICT","2000","2000","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","ICT","ICT","2001","2001","NBR","Number","0","Units",,,1.2,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","ICT","ICT","2002","2002","NBR","Number","0","Units",,,1.6667,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","ICT","ICT","2003","2003","NBR","Number","0","Units",,,0.5,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","ICT","ICT","2004","2004","NBR","Number","0","Units",,,0.4762,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","ICT","ICT","2005","2005","NBR","Number","0","Units",,,0.3333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","ICT","ICT","2006","2006","NBR","Number","0","Units",,,1,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","ICT","ICT","2007","2007","NBR","Number","0","Units",,,1,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","ICT","ICT","2008","2008","NBR","Number","0","Units",,,0.2,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","ICT","ICT","2009","2009","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","ICT","ICT","2010","2010","NBR","Number","0","Units",,,1.5333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","ICT","ICT","2011","2011","NBR","Number","0","Units",,,0.3333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","ICT","ICT","2012","2012","NBR","Number","0","Units",,,2.1845,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","NANOTECH","Nanotechnology","1998","1998","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","NANOTECH","Nanotechnology","1999","1999","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","NANOTECH","Nanotechnology","2000","2000","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","NANOTECH","Nanotechnology","2001","2001","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","NANOTECH","Nanotechnology","2002","2002","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","NANOTECH","Nanotechnology","2003","2003","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","NANOTECH","Nanotechnology","2004","2004","NBR","Number","0","Units",,,0.3333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","NANOTECH","Nanotechnology","2005","2005","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","NANOTECH","Nanotechnology","2006","2006","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","NANOTECH","Nanotechnology","2007","2007","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","NANOTECH","Nanotechnology","2008","2008","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","NANOTECH","Nanotechnology","2009","2009","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","NANOTECH","Nanotechnology","2010","2010","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","NANOTECH","Nanotechnology","2011","2011","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","NANOTECH","Nanotechnology","2012","2012","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL_SHARE","Share of region in country's total patents","1998","1998","PC","Percentage","0","Units",,,0.0162,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL_SHARE","Share of region in country's total patents","1999","1999","PC","Percentage","0","Units",,,0.0068,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL_SHARE","Share of region in country's total patents","2000","2000","PC","Percentage","0","Units",,,0.0247,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL_SHARE","Share of region in country's total patents","2001","2001","PC","Percentage","0","Units",,,0.0149,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL_SHARE","Share of region in country's total patents","2002","2002","PC","Percentage","0","Units",,,0.0186,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL_SHARE","Share of region in country's total patents","2003","2003","PC","Percentage","0","Units",,,0.0174,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL_SHARE","Share of region in country's total patents","2004","2004","PC","Percentage","0","Units",,,0.0063,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL_SHARE","Share of region in country's total patents","2005","2005","PC","Percentage","0","Units",,,0.0178,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL_SHARE","Share of region in country's total patents","2006","2006","PC","Percentage","0","Units",,,0.0251,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL_SHARE","Share of region in country's total patents","2007","2007","PC","Percentage","0","Units",,,0.0047,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL_SHARE","Share of region in country's total patents","2008","2008","PC","Percentage","0","Units",,,0.0083,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL_SHARE","Share of region in country's total patents","2009","2009","PC","Percentage","0","Units",,,0.0189,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL_SHARE","Share of region in country's total patents","2010","2010","PC","Percentage","0","Units",,,0.007,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL_SHARE","Share of region in country's total patents","2011","2011","PC","Percentage","0","Units",,,0.0062,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL_SHARE","Share of region in country's total patents","2012","2012","PC","Percentage","0","Units",,,0.054,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","MEDICAL","Medical technology","1998","1998","NBR","Number","0","Units",,,1,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","MEDICAL","Medical technology","1999","1999","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","MEDICAL","Medical technology","2000","2000","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","MEDICAL","Medical technology","2001","2001","NBR","Number","0","Units",,,0.3667,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","MEDICAL","Medical technology","2002","2002","NBR","Number","0","Units",,,0.125,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","MEDICAL","Medical technology","2003","2003","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","MEDICAL","Medical technology","2004","2004","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","MEDICAL","Medical technology","2005","2005","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","MEDICAL","Medical technology","2006","2006","NBR","Number","0","Units",,,0.3333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","MEDICAL","Medical technology","2007","2007","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","MEDICAL","Medical technology","2008","2008","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","MEDICAL","Medical technology","2009","2009","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","MEDICAL","Medical technology","2010","2010","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","MEDICAL","Medical technology","2011","2011","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","MEDICAL","Medical technology","2012","2012","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","PHARMA","Pharmaceuticals","1998","1998","NBR","Number","0","Units",,,0.5,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","PHARMA","Pharmaceuticals","1999","1999","NBR","Number","0","Units",,,0.3333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","PHARMA","Pharmaceuticals","2000","2000","NBR","Number","0","Units",,,2.3333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","PHARMA","Pharmaceuticals","2001","2001","NBR","Number","0","Units",,,0.5,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","PHARMA","Pharmaceuticals","2002","2002","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","PHARMA","Pharmaceuticals","2003","2003","NBR","Number","0","Units",,,1.7143,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","PHARMA","Pharmaceuticals","2004","2004","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","PHARMA","Pharmaceuticals","2005","2005","NBR","Number","0","Units",,,1,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","PHARMA","Pharmaceuticals","2006","2006","NBR","Number","0","Units",,,2.6667,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","PHARMA","Pharmaceuticals","2007","2007","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","PHARMA","Pharmaceuticals","2008","2008","NBR","Number","0","Units",,,1.0833,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","PHARMA","Pharmaceuticals","2009","2009","NBR","Number","0","Units",,,0.75,,
